action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
4.523289680480957,-4.905080318450928,-1.3298341035842896,0.26217004656791687,-1.304337739944458,-3.1920506954193115,0.17038622498512268,0.0,0.022222222222222223,19.797290802001953,320.49,1680.0168449799999,2557,0.8842433094978333,0.0066999755799770355,-0.05557458847761154,0.10732614994049072,0.022222222222222223,139,1146880,438.9209446780151,1146880,1.4260250329971313,0.6572185158729553,2.0013797283172607,3.796220064163208,2.7577829360961914,-1.3385263681411743,2.6030499935150146
5.274458885192871,-4.30640983581543,-1.2175627946853638,0.37332725524902344,-1.1640557050704956,-3.408937931060791,0.15951082110404968,0.0,0.022222222222222223,19.69752311706543,354.38,1876.9330126500001,2578,0.8900739550590515,0.00996219553053379,-0.060553766787052155,0.08701792359352112,0.022222222222222223,149,1228800,470.5746820709901,1228800,1.7233359813690186,0.5497533082962036,2.0282092094421387,3.486668586730957,2.823056697845459,-1.2276920080184937,2.1790781021118164
5.43082857131958,-5.066934585571289,-1.0708248615264893,0.30289986729621887,-1.035353183746338,-2.888270854949951,0.13107970356941223,0.0,0.022222222222222223,19.544893264770508,480.69,2591.72398719,2386,1.0317583084106445,0.007601650431752205,-0.05906751751899719,0.08216091990470886,0.022222222222222223,159,1310720,503.39654847298516,1310720,1.5579619407653809,0.5178242921829224,2.584174633026123,3.5145580768585205,2.990292549133301,-1.1399792432785034,1.0352234840393066
5.188462257385254,-5.292281150817871,-0.9896067380905151,0.6038030385971069,-0.9626781940460205,-2.9895615577697754,0.07782994210720062,0.0,0.022222222222222223,19.28888702392578,648.48,3456.24011712,2555,1.0112736225128174,0.010210173204541206,-0.04733816534280777,0.039593733847141266,0.022222222222222223,169,1392640,537.7668960610172,1392640,1.6979292631149292,0.4730779528617859,2.733675479888916,3.315216064453125,3.0424964427948,-1.0594748258590698,0.7968910932540894
5.373688697814941,-5.853961944580078,-0.9296208620071411,-0.011302907019853592,-0.9134652018547058,-2.3348617553710938,0.03711489588022232,0.0,0.022222222222222223,19.176563262939453,855.32,4624.98915478,2568,0.9310696721076965,0.006352068856358528,-0.07818328589200974,0.021905526518821716,0.022222222222222223,179,1474560,569.4747307620128,1474560,1.5642503499984741,0.6092438101768494,2.9098784923553467,3.302065849304199,3.1039581298828125,-0.9867649674415588,0.4383571743965149
5.305891036987305,-5.777063369750977,-0.8813011646270752,0.2685309946537018,-0.8869192600250244,-1.8727575540542603,0.02988380193710327,0.0,0.022222222222222223,19.068050384521484,839.01,4587.81932711,2576,0.993493914604187,0.00793698150664568,0.022463854402303696,0.017188452184200287,0.022222222222222223,189,1556480,601.0002323240042,1556480,1.7025374174118042,0.6665909886360168,2.7401580810546875,2.967951536178589,2.8277435302734375,-0.9478271007537842,0.08035276085138321
5.047095775604248,-5.5700531005859375,-0.9172541499137878,0.3032171428203583,-0.8960815668106079,-2.976092576980591,0.03894905000925064,0.0,0.022222222222222223,18.8648681640625,919.08,5058.729261799999,2615,0.8279156684875488,0.010907239280641079,-0.04252976179122925,0.022477034479379654,0.022222222222222223,199,1638400,632.317059398978,1638400,1.8128948211669922,0.3400135934352875,2.4699878692626953,2.754479169845581,2.6086678504943848,-0.9391668438911438,0.23804131150245667
5.0490007400512695,-5.650638103485107,-0.8955327272415161,0.17475488781929016,-0.8994888067245483,-1.3906614780426025,0.009485322050750256,0.0,0.022222222222222223,18.76358413696289,925.62,5116.836683750001,2506,0.8887290954589844,0.009438175708055496,-0.019027696922421455,0.005502736195921898,0.022222222222222223,209,1720320,663.9117553739925,1720320,1.6864551305770874,0.449241042137146,2.366072177886963,2.5781309604644775,2.3857576847076416,1.762660026550293,0.0069396039471030235
4.849452972412109,-5.573947906494141,-0.9294352531433105,-0.38277962803840637,-0.9224591255187988,-2.934995412826538,0.014685367234051228,0.0,0.022222222222222223,18.491735458374023,961.38,5323.871958850001,2302,0.905636727809906,0.013369068503379822,-0.034477412700653076,0.01207051333039999,0.022222222222222223,219,1802240,699.2133798419964,1802240,1.8494232892990112,0.4295945167541504,2.200897693634033,2.3205959796905518,2.236220598220825,-0.9514456987380981,0.04367911443114281
5.001690864562988,-5.166715621948242,-0.9455158114433289,-0.3364690840244293,-0.9410439729690552,-2.239604949951172,0.010014059953391552,0.0,0.022222222222222223,18.315017700195312,981.27,5374.817625889999,2373,0.9332740306854248,0.013576094061136246,-0.037098586559295654,0.005223938263952732,0.022222222222222223,229,1884160,733.9222433479736,1884160,1.9565423727035522,0.38302546739578247,2.1312828063964844,2.2383599281311035,2.1608493328094482,-0.9680637717247009,0.03615843132138252
4.530992031097412,-5.252734184265137,-0.9627708196640015,-0.17228226363658905,-0.9644186496734619,-1.4667528867721558,0.0054658097214996815,0.0,0.022222222222222223,18.043792724609375,984.94,5363.31201334,2296,0.7686520218849182,0.014669780619442463,-0.03638732433319092,0.0028526335954666138,0.022222222222222223,239,1966080,768.76491991902,1966080,1.7887623310089111,0.4882831573486328,2.0940775871276855,2.3183176517486572,2.103332996368408,1.3404649496078491,0.0038566067814826965
5.756744384765625,-5.888238430023193,-0.9893420934677124,-0.09491582959890366,-0.9854807257652283,-2.0635313987731934,0.012246815487742424,0.0,0.014814814814814815,17.853790283203125,977.03,5347.49273897,2490,0.6988735198974609,0.011757252737879753,-0.021903831511735916,0.0051760608330369,0.014814814814814815,249,2048000,803.6166088869795,2048000,1.7339428663253784,0.5575549602508545,2.008281707763672,2.1526801586151123,2.0589354038238525,-1.0055644512176514,0.07850615680217743
5.3988165855407715,-5.487609386444092,-1.0159568786621094,-0.2788395583629608,-1.007717490196228,-2.6186838150024414,0.012711916118860245,0.0,0.014814814814814815,17.729101181030273,992.37,5460.24106331,2521,0.7047828435897827,0.008683077991008759,-0.05151566118001938,0.0034012345131486654,0.014814814814814815,259,2129920,835.9732142119901,2129920,1.696213722229004,0.5692310333251953,2.023385763168335,2.1553170680999756,2.067582607269287,-1.0186562538146973,0.052926789969205856
5.224213600158691,-5.339353561401367,-1.028531551361084,-0.5568362474441528,-1.0238524675369263,-2.627422332763672,0.009715043008327484,0.0,0.014814814814814815,17.559852600097656,988.68,5469.956480180001,2590,0.6639440059661865,0.014323780313134193,-0.04922102019190788,0.0027462521102279425,0.014814814814814815,269,2211840,868.2790641810279,2211840,1.9549719095230103,0.540835976600647,2.0146172046661377,2.152628183364868,2.034332036972046,-1.0342304706573486,0.03952088579535484
4.8083648681640625,-5.145265579223633,-1.0418481826782227,-0.0009913168614730239,-1.0438636541366577,-1.7315969467163086,0.007635166402906179,0.0,0.014814814814814815,17.446937561035156,994.57,5530.23120854,2505,0.6494570374488831,0.012154659256339073,-0.006412457674741745,0.002313226228579879,0.014814814814814815,279,2293760,900.7113148230128,2293760,1.7748351097106934,0.4301520884037018,1.9715336561203003,2.1134984493255615,1.9893485307693481,0.9734634757041931,0.006984742358326912
5.276168346405029,-4.780765533447266,-1.0549497604370117,-0.06530006974935532,-1.0587636232376099,-1.5117132663726807,0.006268009543418884,0.0,0.014814814814814815,17.32162857055664,978.77,5473.1228721,2532,0.730371356010437,0.012442884966731071,-0.01901235058903694,0.0038429941050708294,0.014814814814814815,289,2375680,933.0840792349773,2375680,1.5408804416656494,0.45856839418411255,1.9339489936828613,2.071851968765259,1.942271113395691,1.2731043100357056,0.003074248554185033
5.740399360656738,-5.3807692527771,-1.0822573900222778,-0.6096466779708862,-1.07846999168396,-2.761960506439209,0.009954213164746761,0.0,0.009876543209876543,17.18267822265625,972.97,5502.031991389999,2387,0.5932827591896057,0.009872149676084518,-0.02023843117058277,0.001463967957533896,0.009876543209876543,299,2457600,966.8435619110242,2457600,1.6303213834762573,0.2627671957015991,1.862680435180664,1.9908519983291626,1.8821840286254883,-1.082916021347046,0.022975554689764977
5.351587772369385,-5.722960472106934,-1.095239281654358,-0.5036201477050781,-1.0974678993225098,-1.4810653924942017,0.006327844690531492,0.0,0.009876543209876543,17.10382843017578,994.11,5657.8386775,2526,0.693802535533905,0.008151156827807426,-0.018203994259238243,0.002519905101507902,0.009876543209876543,309,2539520,999.5278278220212,2539520,1.6832062005996704,0.570676863193512,1.7970695495605469,1.9120570421218872,1.8097188472747803,1.293508529663086,0.0036990554071962833
4.920684814453125,-5.762481689453125,-1.1138161420822144,-0.3026367425918579,-1.1159559488296509,-1.5736949443817139,0.0065009817481040955,0.0,0.009876543209876543,17.001564025878906,962.16,5508.388378210001,2560,0.6984388828277588,0.006739349570125341,0.005744208116084337,0.0025221132673323154,0.009876543209876543,319,2621440,1031.4714306949754,2621440,1.6107406616210938,0.5958552956581116,1.73811674118042,1.8928383588790894,1.7530158758163452,1.2023612260818481,0.004911472089588642
5.4598798751831055,-5.235942840576172,-1.134475827217102,-0.38200363516807556,-1.1375341415405273,-1.5162876844406128,0.005782421678304672,0.0,0.009876543209876543,16.897335052490234,969.6,5588.548784480001,2583,0.6897839307785034,0.007918838411569595,0.02909431979060173,0.0022716382518410683,0.009876543209876543,329,2703360,1064.2243769309716,2703360,1.7717775106430054,0.6278715133666992,1.6531505584716797,1.744450330734253,1.6645839214324951,1.2752501964569092,0.002556135877966881
5.146051406860352,-4.92987585067749,-1.1672680377960205,-0.43065202236175537,-1.1602263450622559,-2.6288516521453857,0.014508884400129318,0.0,0.009876543209876543,16.724637985229492,956.52,5538.285740640001,2562,0.6048262119293213,0.010462713427841663,-0.01281020138412714,0.0045548900961875916,0.009876543209876543,339,2785280,1095.8354261679924,2785280,1.7194912433624268,0.43858084082603455,1.5460305213928223,1.7262084484100342,1.590948224067688,-1.159111499786377,0.05334579944610596
5.332066535949707,-5.031289100646973,-1.1775779724121094,-0.34293699264526367,-1.1765012741088867,-2.485989809036255,0.012426705099642277,0.0,0.009876543209876543,16.631919860839844,957.29,5566.602553139999,2606,0.6228684186935425,0.011993413791060448,0.00863404106348753,0.003132737008854747,0.009876543209876543,349,2867200,1128.5535219340236,2867200,1.6995363235473633,0.508956789970398,1.511928677558899,1.659932017326355,1.5412720441818237,-1.1800652742385864,0.02241801843047142
5.429858207702637,-5.559683799743652,-1.1975040435791016,-0.45090675354003906,-1.2001818418502808,-1.7091528177261353,0.0057763285003602505,0.0,0.009876543209876543,16.539268493652344,968.16,5669.30377356,2367,0.6429163217544556,0.007792476564645767,0.01856962963938713,0.0022764974273741245,0.009876543209876543,359,2949120,1160.5507996199885,2949120,1.7062302827835083,0.582883358001709,1.4880011081695557,1.614594578742981,1.5037935972213745,0.8405395150184631,0.004501208662986755
5.908437252044678,-5.471528053283691,-1.2245535850524902,-0.5966732501983643,-1.2233697175979614,-2.2421257495880127,0.010876068845391273,0.0,0.009876543209876543,16.480106353759766,959.07,5651.364476950001,2620,0.6194420456886292,0.035176124423742294,0.004706232808530331,0.002984190359711647,0.006584362139917695,369,3031040,1192.4280476070126,3031040,2.8921420574188232,0.3128700852394104,1.4512717723846436,1.6073588132858276,1.4856001138687134,-1.2223073244094849,0.030620908364653587
5.213757038116455,-5.170586109161377,-1.2604320049285889,-0.7731580138206482,-1.2463732957839966,-3.0438523292541504,0.021666405722498894,0.0,0.006584362139917695,16.39023208618164,937.17,5502.51488851,2418,0.5724813342094421,0.006502141244709492,-0.02968905121088028,0.003555424278602004,0.006584362139917695,379,3112960,1224.6854731059866,3112960,1.5317234992980957,0.5778180956840515,1.375535488128662,1.5582239627838135,1.416821002960205,-1.2429450750350952,0.04212620481848717
5.360658645629883,-5.167572975158691,-1.2810184955596924,-0.2824704647064209,-1.2669912576675415,-3.01249098777771,0.022651338949799538,0.0,0.006584362139917695,16.339069366455078,914.1,5401.2624602,2619,0.5538050532341003,0.01169881597161293,-0.03383820503950119,0.004543847870081663,0.006584362139917695,389,3194880,1256.2327927069855,3194880,1.8320339918136597,0.3145931363105774,1.2695982456207275,1.4935168027877808,1.3340610265731812,-1.2640445232391357,0.05831403285264969
5.879335880279541,-5.381098747253418,-1.307448148727417,-0.4689253270626068,-1.2881790399551392,-2.786031723022461,0.028135068714618683,0.0,0.006584362139917695,16.26757049560547,854.22,5104.364910710001,2605,0.5454187393188477,0.013580640777945518,-0.04257044196128845,0.006116574630141258,0.006584362139917695,399,3276800,1288.7154427039786,3276800,2.0151875019073486,0.47942835092544556,1.1347389221191406,1.4072880744934082,1.2341517210006714,-1.286588191986084,0.11775515973567963
5.839550495147705,-5.348082542419434,-1.320801854133606,-0.45907062292099,-1.311326026916504,-2.5510740280151367,0.021290410310029984,0.0,0.006584362139917695,16.212867736816406,884.8,5359.77261566,2597,0.5959933996200562,0.007301580626517534,-0.019215211272239685,0.005032580345869064,0.006584362139917695,409,3358720,1320.1738222429994,3358720,1.5328954458236694,0.47013741731643677,1.126109004020691,1.286545753479004,1.1897286176681519,-1.308632254600525,0.06025805324316025
5.788254737854004,-5.698550224304199,-1.3729718923568726,-0.6307615041732788,-1.341752052307129,-3.0340564250946045,0.040588296949863434,0.0,0.006584362139917695,16.11713409423828,757.71,4641.99649211,2633,0.559302806854248,0.009831474162638187,-0.015192645601928234,0.010683159343898296,0.006584362139917695,419,3440640,1354.1706095690024,3440640,1.6201846599578857,0.42441391944885254,0.8854728937149048,1.1319862604141235,1.0028032064437866,-1.3312875032424927,0.1438615769147873
6.024637222290039,-5.154350757598877,-1.3605785369873047,-0.7331392168998718,-1.3557395935058594,-2.422614336013794,0.01739901676774025,0.0,0.006584362139917695,16.065895080566406,767.83,4720.64723275,2610,0.6173752546310425,0.008395694196224213,-0.010354939848184586,0.0058031086809933186,0.006584362139917695,429,3522560,1385.9323541480117,3522560,2.0947399139404297,0.5943082571029663,0.7848880290985107,1.0005052089691162,0.8583338856697083,-1.3536349534988403,0.07368838787078857
5.900193214416504,-5.267582893371582,-1.407163143157959,-0.5320761799812317,-1.3819284439086914,-2.664841651916504,0.03057171404361725,0.0,0.006584362139917695,15.99271011352539,699.17,4295.64018102,2554,0.5879738330841064,0.008182069286704063,-0.014604460448026657,0.007267378736287355,0.006584362139917695,439,3604480,1419.3546533589833,3604480,1.5937614440917969,0.5750759243965149,0.5710474252700806,0.8198803067207336,0.7094596028327942,-1.3760432004928589,0.15703833103179932
6.459648609161377,-5.318279266357422,-1.4017525911331177,-0.7984268069267273,-1.3954530954360962,-2.205503463745117,0.015135024674236774,0.0,0.006584362139917695,15.918179512023926,814.18,5009.5790609999995,2552,0.6591311097145081,0.007998133078217506,0.0006721052341163158,0.005342390853911638,0.006584362139917695,449,3686400,1451.1078924569883,3686400,1.506507158279419,0.5739768743515015,0.6016116142272949,0.8260279297828674,0.6674027442932129,-1.3983335494995117,0.04661494120955467
5.924762725830078,-5.079211235046387,-1.4159331321716309,-0.781779944896698,-1.414609670639038,-2.124741315841675,0.010281945578753948,0.0,0.006584362139917695,15.87910270690918,794.36,4871.79270605,2545,0.603549599647522,0.007467344403266907,-0.003929030615836382,0.0036956220865249634,0.006584362139917695,459,3768320,1484.383537782007,3768320,1.7979154586791992,0.5294266939163208,0.5989491939544678,0.7584046125411987,0.645454466342926,-1.4201639890670776,0.04031335934996605
6.132694244384766,-5.6431450843811035,-1.445143222808838,-0.9574958086013794,-1.4366817474365234,-2.6580774784088135,0.016220318153500557,0.0,0.006584362139917695,15.840723037719727,877.82,5368.40571397,2576,0.5576125979423523,0.008392793126404285,-0.013233765959739685,0.005128716118633747,0.006584362139917695,469,3850240,1516.0652930170181,3850240,1.6322691440582275,0.4942551851272583,0.6122434139251709,0.8086479902267456,0.6707613468170166,-1.442455530166626,0.04939108341932297
5.824155807495117,-5.237634658813477,-1.4724032878875732,-1.0367997884750366,-1.4584249258041382,-2.744781494140625,0.01841253787279129,0.0,0.006584362139917695,15.819674491882324,888.34,5424.31044535,2548,0.562563955783844,0.0070097558200359344,-0.037649814039468765,0.004151671193540096,0.006584362139917695,479,3932160,1548.921471027017,3932160,1.5820947885513306,0.4915771484375,0.6404963731765747,0.7968789339065552,0.6981328129768372,-1.4643176794052124,0.055958859622478485
6.136794090270996,-5.351996898651123,-1.4927728176116943,-0.7957558631896973,-1.4800211191177368,-2.504765748977661,0.01577320694923401,0.0,0.006584362139917695,15.748895645141602,888.29,5444.64907211,2442,0.587763786315918,0.00749029777944088,-0.008517732843756676,0.004986181855201721,0.006584362139917695,489,4014080,1580.7300876699737,4014080,1.8870837688446045,0.5515450835227966,0.683391809463501,0.8133577704429626,0.7367794513702393,-1.4859715700149536,0.05312991142272949
5.99624490737915,-5.0458292961120605,-1.5051923990249634,-0.7895824313163757,-1.5000306367874146,-2.843198537826538,0.011924190446734428,0.0,0.006584362139917695,15.698732376098633,869.47,5304.518443669999,2538,0.5631547570228577,0.008590912446379662,0.006028939504176378,0.0029801693744957447,0.006584362139917695,499,4096000,1613.736746592971,4096000,1.7482057809829712,0.462642103433609,0.7171157598495483,0.8517311811447144,0.761060893535614,-1.506996750831604,0.03536238521337509
6.023606300354004,-4.759648323059082,-1.5314425230026245,-0.988099217414856,-1.5200870037078857,-2.647852659225464,0.017488744109869003,0.0,0.006584362139917695,15.652180671691895,887.55,5423.30823163,2362,0.5879944562911987,0.006200807169079781,-0.017731470987200737,0.005033452063798904,0.006584362139917695,509,4177920,1646.151231827971,4177920,1.4144014120101929,0.5352134704589844,0.7324749231338501,0.8549814820289612,0.7864307165145874,-1.5287532806396484,0.05522456392645836
6.121750831604004,-5.153536796569824,-1.5421676635742188,-0.962128221988678,-1.539594054222107,-2.847926139831543,0.010525139048695564,0.0,0.009876543209876543,15.61370849609375,934.23,5720.32423013,2599,0.598767101764679,0.015596162527799606,-0.012970851734280586,0.00043951417319476604,0.009876543209876543,519,4259840,1679.1251975269988,4259840,2.15459942817688,0.27474966645240784,0.8313603401184082,0.9723443984985352,0.8583351969718933,-1.548619270324707,0.01576703041791916
5.898963451385498,-5.00691556930542,-1.570173740386963,-0.9739011526107788,-1.5635346174240112,-3.2313413619995117,0.014814932830631733,0.0,0.006584362139917695,15.531643867492676,871.02,5334.39513498,2548,0.5770938396453857,0.011083962395787239,-0.025413036346435547,0.00144279096275568,0.006584362139917695,529,4341760,1711.728198295983,4341760,1.6354461908340454,0.3251699209213257,0.820645809173584,0.9574295878410339,0.8656441569328308,-1.5683249235153198,0.055501874536275864
5.899631023406982,-4.946360111236572,-1.5862820148468018,-0.9594805836677551,-1.5867668390274048,-2.836069345474243,0.009531066752970219,0.0,0.006584362139917695,15.490382194519043,897.51,5487.4731500399985,2597,0.600295901298523,0.0076133208349347115,0.007389429025352001,0.002667162334546447,0.006584362139917695,539,4423680,1743.728912963008,4423680,1.5755300521850586,0.2781272828578949,0.8470287322998047,0.9457420110702515,0.8831202983856201,-1.58794105052948,0.023844363167881966
6.458586692810059,-4.716475009918213,-1.6063930988311768,-1.0337635278701782,-1.6022402048110962,-2.9516375064849854,0.009422557428479195,0.0,0.006584362139917695,15.40822696685791,899.78,5510.78336215,2493,0.5982530117034912,0.008653772063553333,-0.013673224486410618,0.0023910184390842915,0.006584362139917695,549,4505600,1777.1019243379706,4505600,1.6632282733917236,0.6300668716430664,0.8760420083999634,0.994562566280365,0.9123868346214294,-1.6068511009216309,0.025433892384171486
6.949149131774902,-4.917855739593506,-1.638467788696289,-1.040938377380371,-1.623822808265686,-3.2877845764160156,0.023271700367331505,0.0,0.006584362139917695,15.357930183410645,930.91,5716.77180648,2566,0.5500447154045105,0.009809942916035652,-0.018975351005792618,0.0074042631313204765,0.006584362139917695,559,4587520,1809.1198938069865,4587520,1.9680607318878174,0.5102855563163757,0.8537087440490723,1.0462584495544434,0.93097323179245,-1.6259000301361084,0.0792565867304802
6.310360908508301,-5.019676208496094,-1.6755955219268799,-0.9490975737571716,-1.6508394479751587,-3.225576877593994,0.03539872542023659,0.0,0.006584362139917695,15.275217056274414,859.98,5351.143472029999,2338,0.5662347078323364,0.011163362301886082,-0.010414931923151016,0.010337713174521923,0.006584362139917695,569,4669440,1843.7613602909842,4669440,1.7688264846801758,0.492756187915802,0.7934855222702026,1.0013847351074219,0.8971117734909058,-1.6439133882522583,0.11655276268720627
6.109451770782471,-5.004227638244629,-1.6718180179595947,-1.1088411808013916,-1.659965991973877,-3.2573931217193604,0.02116943895816803,0.0,0.006584362139917695,15.22055435180664,877.75,5491.48553771,2558,0.5540416240692139,0.012351211160421371,-0.005963675677776337,0.00438691908493638,0.006584362139917695,579,4751360,1876.048498492979,4751360,1.67772376537323,0.35532400012016296,0.8567057847976685,1.0498769283294678,0.9122357964515686,-1.6620450019836426,0.05485008284449577
6.50759220123291,-4.706719875335693,-1.688206434249878,-0.9838576912879944,-1.6795252561569214,-2.976961851119995,0.01672789640724659,0.0,0.006584362139917695,15.138198852539062,878.0,5478.83249391,2559,0.5566534996032715,0.011093363165855408,-0.02163451537489891,0.0026459682267159224,0.006584362139917695,589,4833280,1908.5803242549882,4833280,2.1111371517181396,0.36819955706596375,0.8470602035522461,1.016136646270752,0.9153042435646057,-1.6799415349960327,0.07392282783985138
6.422452926635742,-4.6737284660339355,-1.7066608667373657,-0.9785948395729065,-1.6970796585083008,-3.3013203144073486,0.019859688356518745,0.0,0.006584362139917695,15.095794677734375,924.81,5737.172029749999,2396,0.5427790284156799,0.017116542905569077,-0.007980866357684135,0.00487242266535759,0.006584362139917695,599,4915200,1940.6253876130213,4915200,1.7548773288726807,0.4533815085887909,0.866873025894165,1.035473346710205,0.9215171337127686,-1.697371006011963,0.0550299808382988
